Ord_ID;Prod_ID
1379;26
1379;58
1379;43
1379;43
1379;14
1379;36
1379;5
1379;22
1379;32
1380;42
1380;59
1380;15
1380;56
1380;42
1380;9
1380;25
1380;1
1380;30
1380;16
1380;50
1380;33
1380;33
1380;31
1381;17
1381;53
1381;45
1381;58
1381;3
1382;27
1382;20
1382;4
1382;28
1382;20
1382;56
1382;59
1382;7
1382;58
1382;32
1382;12
1382;43
1382;38
1382;6
1382;32
1382;37
1382;31
1383;42
1383;28
1383;25
1383;9
1383;44
1383;27
1383;32
1383;10
1383;35
1383;29
1383;41
1383;11
1383;29
1384;4
1384;53
1384;26
1384;54
1384;32
1384;10
1384;8
1384;48
1384;8
1384;30
1385;7
1385;27
1385;56
1385;44
1385;9
1385;4
1385;27
1385;2
1385;8
1385;21
1385;31
1385;47
1385;1
1386;7
1386;59
1386;26
1386;56
1386;53
1386;28
1386;59
1386;28
1386;29
1386;49
1386;30
1386;19
1386;6
1386;14
1386;2
1386;29
1387;42
1387;15
1387;15
1387;56
1387;7
1387;59
1387;56
1387;20
1387;46
1387;23
1387;33
1387;57
1387;33
1388;59
1388;27
1388;15
1388;38
1388;58
1388;24
1389;17
1389;25
1389;59
1389;30
1389;13
1389;37
1389;10
1390;15
1390;28
1390;4
1390;28
1390;15
1390;54
1390;40
1390;16
1390;41
1390;30
1391;54
1391;54
1391;46
1391;45
1391;39
1391;35
1392;53
1392;15
1392;4
1392;26
1392;17
1392;25
1392;59
1392;54
1392;34
1392;57
1392;10
1392;51
1392;32
1392;21
1393;53
1393;53
1393;2
1393;6
1393;32
1393;12
1394;28
1394;27
1394;27
1394;54
1394;59
1394;42
1394;37
1394;51
1394;12
1394;57
1394;46
1394;13
1394;2
1395;59
1395;25
1395;4
1395;27
1395;42
1395;15
1395;15
1395;9
1395;35
1395;55
1395;40
1395;24
1395;24
1395;38
1396;28
1396;4
1396;44
1396;9
1396;15
1396;31
1396;31
1396;32
1397;44
1397;20
1397;15
1397;17
1397;17
1397;4
1397;40
1397;49
1397;16
1397;33
1398;67
1398;9
1398;4
1398;63
1398;60
1398;68
1398;44
1398;42
1398;65
1398;56
1398;2
1398;29
1398;47
1398;57
1398;16
1398;1
1398;24
1398;10
1398;41
1398;12
1399;4
1399;54
1399;25
1399;9
1399;53
1399;27
1399;4
1399;15
1399;4
1399;21
1399;40
1399;58
1399;2
1399;12
1399;23
1399;3
1399;57
1400;15
1400;15
1400;4
1400;59
1400;42
1400;56
1400;53
1400;17
1400;37
1400;23
1400;50
1400;40
1400;40
1400;33
1400;10
1400;22
1401;56
1401;7
1401;44
1401;25
1401;28
1401;7
1401;17
1401;9
1401;53
1401;24
1401;14
1401;23
1401;18
1401;5
1401;10
1401;10
1401;39
1401;11
1402;68
1402;15
1402;53
1402;27
1402;4
1402;55
1402;16
1402;32
1403;15
1403;17
1403;25
1403;28
1403;39
1403;39
1403;12
1404;26
1404;25
1404;28
1404;40
1404;50
1404;21
1404;52
1405;27
1405;53
1405;54
1405;56
1405;9
1405;46
1405;32
1406;28
1406;17
1406;56
1406;42
1406;58
1406;11
1407;54
1407;56
1407;9
1407;17
1407;59
1407;1
1407;57
1407;22
1407;51
1407;35
1407;36
1407;14
1407;51
1408;9
1408;17
1408;42
1408;15
1408;4
1408;30
1408;40
1408;1
1408;33
1408;24
1408;10
1408;32
1409;59
1409;4
1409;7
1409;59
1409;26
1409;34
1409;11
1409;46
1409;52
1409;34
1410;59
1410;28
1410;53
1410;30
1410;50
1410;1
1410;36
1410;30
1410;39
1411;20
1411;69
1411;27
1411;28
1411;67
1411;66
1411;17
1411;27
1411;6
1411;36
1411;38
1411;50
1411;43
1411;16
1411;58
1411;37
1412;53
1412;59
1412;44
1412;15
1412;56
1412;36
1412;14
1412;5
1412;5
1412;5
1412;18
1412;51
1413;20
1413;54
1413;20
1413;3
1413;19
1413;50
1413;50
1414;9
1414;9
1414;25
1414;4
1414;28
1414;28
1414;4
1414;26
1414;41
1414;10
1414;41
1414;5
1414;43
1414;33
1414;34
1414;46
1414;40
1415;25
1415;42
1415;20
1415;4
1415;59
1415;7
1415;48
1415;38
1415;5
1415;57
1415;57
1416;42
1416;20
1416;17
1416;37
1416;37
1416;2
1416;43
1417;4
1417;59
1417;22
1418;54
1418;56
1418;26
1418;17
1418;53
1418;26
1418;15
1418;17
1418;10
1418;14
1418;12
1418;43
1418;2
1418;32
1419;59
1419;42
1419;25
1419;9
1419;27
1419;17
1419;9
1419;40
1419;29
1419;45
1419;38
1419;22
1419;2
1420;20
1420;54
1420;53
1420;15
1420;53
1420;21
1420;5
1420;3
1420;14
1420;50
1421;28
1421;54
1421;44
1421;59
1421;25
1421;48
1421;43
1422;42
1422;26
1422;56
1422;25
1422;9
1422;28
1422;26
1422;4
1422;30
1422;39
1422;39
1422;57
1422;3
1422;47
1422;10
1422;41
1422;11
1422;33
1422;47
1423;44
1423;15
1423;9
1423;7
1423;26
1423;25
1423;56
1423;41
1423;49
1423;43
1423;35
1424;17
1424;20
1424;26
1424;44
1424;56
1424;53
1424;50
1424;18
1424;45
1424;5
1425;25
1425;6
1425;51
1425;13
1425;31
1426;54
1426;20
1426;56
1426;9
1426;43
1427;27
1427;44
1427;15
1427;53
1427;17
1427;44
1427;9
1427;27
1427;58
1427;1
1427;21
1427;18
1427;34
1427;21
1427;18
1428;4
1428;53
1428;59
1428;15
1428;7
1428;55
1428;51
1428;39
1428;19
1428;43
1429;4
1429;13
1430;26
1430;54
1430;56
1430;44
1430;26
1430;19
1430;33
1430;2
1430;34
1431;59
1431;7
1431;59
1431;9
1431;9
1431;59
1431;11
1431;39
1431;47
1431;23
1431;55
1431;5
1432;27
1432;28
1432;43
1432;19
1432;18
1432;22
1433;17
1433;56
1433;28
1433;59
1433;15
1433;9
1433;15
1433;4
1433;53
1433;44
1433;27
1433;45
1433;51
1433;3
1433;38
1433;3
1433;32
1433;31
1433;33
1433;16
1433;46
1434;26
1434;20
1434;59
1434;44
1434;7
1434;26
1434;26
1434;54
1434;9
1434;9
1434;46
1434;19
1434;39
1434;52
1434;49
1434;39
1434;16
1434;6
1435;42
1435;7
1435;9
1435;53
1435;56
1435;27
1435;8
1435;40
1435;35
1435;12
1435;45
1435;55
1435;52
1435;45
1436;59
1436;14
1436;19
1436;11
1436;29
1437;54
1437;7
1437;15
1437;17
1437;44
1437;15
1437;13
1437;35
1437;22
1437;50
1437;37
1437;33
1438;25
1438;54
1438;25
1438;27
1438;56
1438;28
1438;13
1438;13
1438;19
1438;3
1438;58
1439;54
1439;4
1439;7
1439;42
1439;42
1439;59
1439;56
1439;54
1439;48
1439;47
1439;32
1439;16
1439;16
1439;19
1439;33
1439;35
1440;26
1440;17
1440;44
1440;56
1440;54
1440;56
1440;53
1440;56
1440;49
1440;11
1440;11
1440;10
1440;43
1440;6
1440;29
1441;59
1441;42
1441;28
1441;26
1441;59
1441;54
1441;28
1441;38
1441;43
1441;11
1441;1
1441;29
1441;1
1441;43
1442;26
1442;42
1442;13
1442;57
1442;55
1442;37
1443;42
1443;15
1443;44
1443;20
1443;59
1443;5
1443;16
1443;3
1443;29
1443;8
1443;13
1444;17
1444;54
1444;26
1444;44
1444;52
1444;57
1444;13
1445;20
1445;25
1445;20
1445;20
1445;53
1445;17
1445;6
1445;38
1445;29
1445;58
1446;44
1446;26
1446;17
1446;9
1446;54
1446;26
1446;53
1446;27
1446;13
1446;30
1446;35
1446;21
1446;22
1446;45
1446;52
1446;41
1447;17
1447;56
1447;44
1447;41
1447;45
1447;41
1448;15
1448;63
1448;44
1448;44
1448;53
1448;67
1448;4
1448;7
1448;29
1448;36
1448;30
1448;45
1448;29
1448;3
1448;8
1449;25
1449;27
1449;15
1449;28
1449;26
1449;20
1449;59
1449;3
1449;12
1449;12
1449;33
1449;21
1449;55
1449;14
1449;43
1449;36
1449;30
1450;54
1450;9
1450;59
1450;54
1450;28
1450;56
1450;54
1450;26
1450;17
1450;56
1450;38
1450;43
1450;31
1450;49
1450;31
1450;37
1450;43
1450;19
1450;29
1450;6
1450;3
1451;17
1451;20
1451;22
1452;17
1452;56
1452;7
1452;42
1452;26
1452;20
1452;55
1452;33
1452;23
1452;1
1452;24
1452;50
1452;57
1452;33
1453;20
1453;42
1453;17
1453;53
1453;53
1453;9
1453;17
1453;17
1453;27
1453;32
1453;47
1453;19
1453;45
1453;36
1453;18
1453;43
1454;7
1454;25
1454;46
1454;22
1455;15
1455;7
1455;17
1455;26
1455;7
1455;40
1455;22
1455;45
1455;46
1455;32
1455;22
1455;52
1456;26
1456;9
1456;27
1456;25
1456;54
1456;39
1456;55
1456;38
1456;51
1457;26
1457;28
1457;53
1457;17
1457;17
1457;28
1457;53
1457;28
1457;23
1457;57
1457;57
1457;30
1457;49
1457;47
1458;26
1458;42
1458;15
1458;42
1458;28
1458;25
1458;54
1458;30
1458;45
1458;58
1458;36
1458;38
1458;57
1458;37
1458;36
1458;57
1459;15
1459;4
1459;2
1459;50
1460;26
1460;20
1460;53
1460;26
1460;7
1460;48
1460;1
1460;18
1460;22
1460;58
1460;47
1460;34
1461;26
1461;44
1461;15
1461;15
1461;17
1461;56
1461;53
1461;28
1461;4
1461;35
1461;13
1461;49
1461;23
1461;29
1461;58
1461;23
1461;40
1462;65
1462;63
1462;4
1462;56
1462;60
1462;64
1462;25
1462;27
1462;66
1462;54
1462;49
1462;50
1462;46
1462;57
1462;31
1462;52
1462;12
1462;37
1463;54
1463;17
1463;15
1463;42
1463;10
1463;37
1463;10
1463;1
1463;36
1463;58
1464;53
1464;7
1464;56
1464;7
1464;20
1464;17
1464;4
1464;56
1464;29
1464;55
1464;21
1464;12
1464;50
1464;46
1464;52
1465;59
1465;4
1465;53
1465;59
1465;15
1465;7
1465;53
1465;15
1465;9
1465;1
1465;50
1465;18
1465;50
1465;1
1465;8
1465;33
1465;6
1465;21
1466;54
1466;9
1466;27
1466;28
1466;22
1466;58
1467;4
1467;7
1467;39
1467;32
1468;64
1468;54
1468;59
1468;17
1468;67
1468;15
1468;60
1468;20
1468;24
1468;13
1468;16
1468;50
1468;16
1468;2
1468;31
1468;11
1469;28
1469;17
1469;15
1469;15
1469;25
1469;44
1469;26
1469;7
1469;35
1469;43
1469;16
1469;13
1469;51
1469;34
1469;34
1469;51
1469;18
1469;31
1469;19
1470;15
1470;4
1470;6
1470;40
1470;16
1471;53
1471;4
1471;25
1471;7
1471;44
1471;4
1471;28
1471;56
1471;44
1471;9
1471;35
1471;55
1471;45
1471;18
1471;47
1471;36
1471;32
1471;33
1471;43
1472;15
1472;54
1472;53
1472;53
1472;54
1472;40
1472;1
1472;16
1472;48
1472;22
1473;53
1473;15
1473;41
1473;37
1473;32
1473;36
1473;50
1474;42
1474;7
1474;27
1474;11
1474;35
1474;57
1474;45
1474;23
1475;44
1475;26
1475;27
1475;26
1475;15
1475;17
1475;28
1475;27
1475;4
1475;4
1475;37
1475;12
1475;19
1475;10
1475;38
1475;3
1475;12
1475;29
1476;15
1476;59
1476;27
1476;44
1476;28
1476;7
1476;54
1476;4
1476;53
1476;22
1476;37
1476;8
1476;22
1476;18
1476;16
1476;5
1476;5
1476;40
1477;4
1477;44
1477;44
1477;4
1477;42
1477;7
1477;56
1477;56
1477;54
1477;15
1477;44
1477;22
1477;2
1477;51
1477;33
1477;36
1477;46
1477;47
1477;32
1477;31
1477;36
1478;54
1478;59
1478;15
1478;54
1478;27
1478;28
1478;26
1478;28
1478;4
1478;7
1478;1
1478;51
1478;40
1478;12
1478;8
1478;30
1478;32
1478;39
1478;52
1478;51
1478;43
1479;26
1479;15
1479;42
1479;59
1479;7
1479;25
1479;41
1479;23
1479;41
1479;57
1479;18
1479;2
1480;53
1480;54
1480;9
1480;17
1480;25
1480;17
1480;44
1480;51
1480;11
1480;8
1480;22
1480;31
1480;33
1480;33
1480;40
1481;9
1481;53
1481;15
1481;42
1481;4
1481;27
1481;28
1481;42
1481;17
1481;3
1481;32
1481;45
1481;13
1481;32
1481;12
1481;39
1482;42
1482;26
1482;4
1482;44
1482;42
1482;15
1482;25
1482;40
1482;3
1482;3
1482;33
1482;33
1482;18
1483;54
1483;4
1483;26
1483;7
1483;44
1483;7
1483;9
1483;54
1483;17
1483;44
1483;46
1483;57
1483;1
1483;21
1483;12
1483;2
1483;31
1483;19
1484;27
1484;4
1484;16
1484;37
1484;41
1485;28
1485;20
1485;56
1485;15
1485;53
1485;54
1485;25
1485;47
1485;40
1485;29
1485;52
1485;19
1485;51
1485;23
1486;42
1486;66
1486;63
1486;23
1486;43
1487;56
1487;7
1487;25
1487;42
1487;44
1487;59
1487;7
1487;54
1487;27
1487;27
1487;9
1487;1
1487;23
1487;32
1487;21
1487;24
1487;8
1487;6
1487;57
1487;11
1487;12
1488;17
1488;44
1488;25
1488;27
1488;29
1489;59
1489;59
1489;56
1489;59
1489;31
1489;8
1489;55
1489;40
1490;9
1490;44
1490;4
1490;66
1490;65
1490;44
1490;62
1490;64
1490;39
1490;46
1490;30
1490;48
1490;3
1490;51
1490;49
1490;34
1491;59
1491;9
1491;4
1491;44
1491;7
1491;9
1491;27
1491;22
1491;57
1491;41
1491;57
1491;51
1491;23
1491;55
1491;3
1492;59
1492;28
1492;14
1492;33
1492;43
1492;49
1493;26
1493;26
1493;26
1493;15
1493;51
1493;8
1494;7
1494;69
1494;67
1494;42
1494;20
1494;4
1494;56
1494;7
1494;60
1494;54
1494;35
1494;57
1494;52
1494;50
1494;57
1494;23
1494;37
1494;33
1494;21
1494;31
1495;7
1495;59
1495;44
1495;54
1495;53
1495;21
1495;39
1495;6
1495;31
1495;33
1495;22
1495;12
1496;17
1496;9
1496;9
1496;36
1496;11
1496;11
1496;58
1496;10
1497;15
1497;17
1497;59
1497;56
1497;59
1497;9
1497;27
1497;20
1497;9
1497;44
1497;21
1497;51
1497;24
1497;40
1497;50
1497;51
1497;45
1498;54
1498;26
1498;26
1498;25
1498;44
1498;44
1498;34
1498;30
1498;34
1498;18
1499;17
1499;4
1499;25
1499;56
1499;27
1499;56
1499;17
1499;63
1499;17
1499;55
1499;5
1499;2
1499;37
1499;14
1499;35
1499;50
1500;54
1500;59
1500;59
1500;56
1500;54
1500;9
1500;54
1500;9
1500;44
1500;54
1500;10
1500;46
1500;1
1500;14
1500;35
1500;29
1500;3
1500;11
1501;28
1501;53
1501;20
1501;24
1501;30
1502;7
1502;4
1502;22
1502;5
1502;39
1503;9
1503;26
1503;15
1503;31
1503;24
1504;17
1504;56
1504;25
1504;21
1505;17
1505;15
1505;54
1505;9
1505;15
1505;8
1505;5
1505;36
1505;35
1505;5
1506;26
1506;59
1506;20
1506;28
1506;53
1506;56
1506;59
1506;14
1506;49
1506;22
1506;13
1506;33
1506;13
1506;48
1506;48
1507;54
1507;9
1507;54
1507;7
1507;59
1507;42
1507;45
1507;49
1507;45
1507;10
1507;11
1507;21
1508;28
1508;59
1508;7
1508;19
1508;52
1508;32
1509;26
1509;25
1509;27
1509;20
1509;4
1509;56
1509;41
1509;38
1509;55
1509;37
1509;12
1509;5
1509;55
1509;33
1509;34
1510;54
1510;4
1510;16
1511;44
1511;25
1511;7
1511;20
1511;7
1511;9
1511;53
1511;7
1511;43
1511;8
1511;5
1511;45
1511;32
1511;52
1511;19
1512;44
1512;4
1512;17
1512;42
1512;17
1512;20
1512;14
1512;23
1512;1
1512;3
1512;57
1512;32
1512;34
1512;30
1513;7
1513;59
1513;4
1513;54
1513;26
1513;59
1513;29
1513;34
1513;23
1513;51
1513;38
1513;39
1513;30
1513;38
1514;17
1514;54
1514;28
1514;28
1514;44
1514;42
1514;2
1514;22
1514;18
1514;34
1514;12
1514;46
1514;2
1515;17
1515;53
1515;54
1515;4
1515;27
1515;7
1515;10
1515;12
1515;33
1515;31
1515;55
1515;36
1515;50
1515;22
1516;54
1516;44
1516;59
1516;26
1516;26
1516;17
1516;44
1516;19
1516;48
1516;10
1516;6
1516;38
1517;56
1517;26
1517;4
1517;7
1517;25
1517;56
1517;7
1517;24
1517;13
1517;31
1517;34
1517;37
1517;16
1517;22
1517;8
1518;44
1518;27
1518;9
1518;7
1518;59
1518;15
1518;27
1518;53
1518;37
1518;45
1518;3
1518;3
1518;50
1518;3
1518;14
1518;18
1518;18
1518;37
1518;41
1519;20
1519;44
1519;54
1519;53
1519;17
1519;40
1519;16
1519;37
1519;18
1520;17
1520;7
1520;39
1521;54
1521;54
1521;53
1521;42
1521;25
1521;25
1521;56
1521;33
1521;34
1521;31
1521;11
1521;11
1521;30
1521;8
1522;44
1522;26
1522;58
1522;16
1522;16
1522;43
1523;26
1523;53
1523;15
1523;36
1523;31
1523;31
1523;49
1524;7
1524;9
1524;50
1524;35
1524;24
1524;48
1525;15
1525;15
1525;43
1525;32
1525;33
1525;24
1525;14
1526;28
1526;56
1526;9
1526;39
1526;33
1527;26
1527;4
1527;59
1527;51
1527;57
1527;45
1527;34
1527;40
1527;45
1528;54
1528;28
1528;25
1528;44
1528;28
1528;37
1528;39
1528;3
1528;10
1528;57
1528;31
1529;27
1529;53
1529;42
1529;9
1529;28
1529;42
1529;18
1529;37
1529;16
1529;35
1529;16
1529;5
1530;44
1530;20
1530;27
1530;28
1530;2
1530;1
1530;30
1531;20
1531;53
1531;7
1531;57
1531;38
1532;9
1532;56
1532;54
1532;17
1532;28
1532;15
1532;27
1532;4
1532;25
1532;44
1532;26
1532;52
1532;18
1532;12
1532;36
1532;6
1532;46
1532;29
1532;8
1532;50
1532;35
1533;53
1533;54
1533;56
1533;33
1533;8
1533;8
1533;48
1534;53
1534;56
1534;26
1534;26
1534;4
1534;28
1534;54
1534;25
1534;26
1534;12
1534;39
1534;5
1534;16
1534;21
1534;43
1534;47
1535;59
1535;4
1535;59
1535;28
1535;20
1535;35
1535;40
1535;58
1535;6
1535;36
1535;33
1536;17
1536;16
1536;22
1537;26
1537;26
1537;43
1537;12
1538;4
1538;54
1538;15
1538;40
1538;51
1538;57
1538;18
1538;18
1539;27
1539;59
1539;7
1539;9
1539;56
1539;54
1539;20
1539;59
1539;42
1539;1
1539;51
1539;43
1539;47
1539;14
1539;13
1539;1
1539;52
1540;20
1540;16
1540;13
1541;20
1541;26
1541;56
1541;20
1541;22
1541;14
1541;37
1541;8
1541;41
1541;29
1542;27
1542;26
1542;17
1542;28
1542;17
1542;9
1542;27
1542;55
1542;10
1542;11
1542;5
1542;36
1542;23
1543;44
1543;54
1543;54
1543;54
1543;17
1543;15
1543;53
1543;54
1543;56
1543;59
1543;9
1543;58
1543;29
1543;3
1543;51
1543;5
1543;57
1543;1
1543;58
1543;11
1543;21
1543;50
1544;20
1544;5
1544;6
1545;44
1545;42
1545;56
1545;54
1545;42
1545;7
1545;4
1545;45
1545;38
1545;12
1545;49
1546;44
1546;44
1546;9
1546;56
1546;8
1546;23
1546;49
1546;45
1547;7
1547;9
1547;56
1547;25
1547;49
1547;58
1547;12
1547;35
1548;28
1548;59
1548;28
1548;7
1548;53
1548;7
1548;17
1548;34
1548;18
1548;16
1548;55
1548;49
1548;39
1548;30
1548;2
1549;17
1549;53
1549;20
1549;27
1549;56
1549;27
1549;53
1549;20
1549;16
1549;57
1549;31
1549;49
1549;58
1550;9
1550;60
1550;60
1550;25
1550;62
1550;26
1550;61
1550;68
1550;21
1550;35
1550;33
1550;10
1550;39
1550;30
1550;50
1551;27
1551;59
1551;54
1551;59
1551;4
1551;17
1551;36
1551;52
1551;13
1551;22
1551;21
1551;49
1552;42
1552;4
1552;7
1552;56
1552;56
1552;54
1552;15
1552;19
1552;35
1552;2
1552;35
1552;46
1552;45
1553;25
1553;53
1553;59
1553;20
1553;53
1553;20
1553;27
1553;43
1553;23
1553;3
1553;55
1553;30
1553;45
1553;8
1554;59
1554;42
1554;20
1554;56
1554;26
1554;59
1554;59
1554;7
1554;55
1554;45
1554;41
1554;14
1554;23
1554;52
1554;14
1554;5
1554;10
1555;27
1555;20
1555;42
1555;15
1555;36
1555;41
1555;23
1555;5
1556;4
1556;4
1556;28
1556;9
1556;9
1556;59
1556;28
1556;15
1556;59
1556;34
1556;57
1556;50
1556;12
1556;45
1556;2
1557;7
1557;59
1557;56
1557;68
1557;53
1557;24
1557;34
1557;50
1557;38
1558;42
1558;67
1558;69
1558;28
1558;26
1558;60
1558;53
1558;61
1558;19
1558;11
1558;55
1558;12
1558;18
1558;24
1559;27
1559;53
1559;20
1559;17
1559;4
1559;17
1559;53
1559;53
1559;13
1559;58
1559;16
1559;2
1559;31
1559;1
1559;55
1559;50
1559;16
1559;48
1560;42
1560;53
1560;44
1560;28
1560;42
1560;53
1560;53
1560;53
1560;25
1560;34
1560;23
1560;38
1560;40
1560;43
1560;51
1560;39
1561;20
1561;7
1561;9
1561;56
1561;7
1561;9
1561;15
1561;27
1561;45
1561;36
1561;45
1561;50
1561;13
1561;52
1561;3
1562;28
1562;9
1562;4
1562;54
1562;25
1562;28
1562;59
1562;15
1562;25
1562;12
1562;46
1562;23
1562;49
1562;55
1562;52
1562;33
1562;45
1562;12
1563;20
1563;7
1563;4
1563;50
1563;48
1563;8
1563;11
1564;54
1564;42
1564;53
1564;7
1564;17
1564;53
1564;15
1564;15
1564;54
1564;54
1564;52
1564;38
1564;43
1564;12
1564;3
1564;24
1564;51
1564;38
1564;39
1564;55
1564;36
1565;59
1565;68
1565;44
1565;61
1565;4
1565;60
1565;15
1565;67
1565;33
1565;1
1565;47
1565;29
1565;48
1565;33
1565;8
1565;51
1565;19
1565;16
1566;53
1566;26
1566;26
1566;59
1566;53
1566;15
1566;25
1566;20
1566;8
1566;1
1566;41
1566;3
1566;49
1566;21
1566;21
1566;30
1567;4
1567;9
1567;28
1567;29
1567;50
1568;20
1568;7
1568;9
1568;15
1568;50
1568;10
1568;19
1568;16
1569;54
1569;42
1569;20
1569;28
1569;36
1569;40
1569;34
1569;58
1570;56
1570;9
1570;17
1570;40
1570;51
1570;5
1571;44
1571;28
1571;56
1571;20
1571;27
1571;54
1571;20
1571;16
1571;47
1571;16
1571;37
1571;13
1571;8
1571;29
1572;28
1572;59
1572;17
1572;59
1572;7
1572;42
1572;57
1572;50
1572;3
1572;34
1572;21
1573;54
1573;64
1573;4
1573;20
1573;28
1573;64
1573;17
1573;38
1573;2
1573;41
1573;12
1574;26
1574;32
1575;25
1575;47
1575;35
1575;8
1576;26
1576;56
1576;25
1576;4
1576;17
1576;15
1576;11
1576;52
1576;24
1576;49
1576;40
1576;30
1576;39
1577;42
1577;20
1577;59
1577;48
1577;8
1577;38
1577;35
1577;31
1578;56
1578;15
1578;42
1578;42
1578;10
1578;33
1578;2
1579;53
1579;26
1579;27
1579;15
1579;59
1579;28
1579;27
1579;49
1579;12
1579;47
1579;2
1579;18
1579;32
1580;26
1580;17
1580;56
1580;58
1580;18
1580;52
1580;5
1581;20
1581;25
1581;27
1581;27
1581;27
1581;27
1581;26
1581;17
1581;52
1581;45
1581;58
1581;50
1581;31
1581;11
1581;19
1581;47
1581;8
1581;35
1582;15
1582;56
1582;25
1582;17
1582;28
1582;24
1582;29
1582;16
1582;31
1583;26
1583;44
1583;39
1583;35
1583;35
1583;34
1584;26
1584;9
1584;4
1584;4
1584;20
1584;53
1584;10
1584;22
1584;46
1584;19
1584;40
1584;5
1585;20
1585;17
1585;4
1585;53
1585;27
1585;25
1585;9
1585;24
1585;39
1585;47
1585;58
1586;27
1586;20
1586;7
1586;2
1586;57
1587;7
1587;54
1587;7
1587;9
1587;4
1587;44
1587;26
1587;18
1587;40
1587;50
1587;40
1587;29
1587;24
1587;12
1588;54
1588;20
1588;27
1588;17
1588;53
1588;42
1588;20
1588;44
1588;27
1588;14
1588;49
1588;35
1588;46
1588;37
1588;55
1588;5
1588;41
1588;49
1588;36
1588;48
1589;42
1589;9
1589;28
1589;63
1589;54
1589;51
1589;40
1589;13
1589;11
1589;34
1590;44
1590;28
1590;42
1590;28
1590;17
1590;44
1590;17
1590;27
1590;40
1590;23
1590;55
1590;29
1590;57
1590;34
1590;40
1590;10
1591;44
1591;4
1591;53
1591;56
1591;15
1591;9
1591;54
1591;9
1591;15
1591;28
1591;31
1591;2
1591;35
1591;24
1591;47
1591;35
1591;32
1591;3
1591;48
1591;34
1592;53
1592;26
1592;59
1592;56
1592;56
1592;56
1592;54
1592;17
1592;19
1592;40
1592;1
1592;43
1592;22
1593;28
1593;15
1593;20
1593;59
1593;26
1593;13
1593;22
1593;47
1593;29
1593;36
1593;45
1593;1
1593;49
1594;27
1594;7
1594;28
1594;20
1594;56
1594;44
1594;27
1594;17
1594;15
1594;33
1594;46
1594;22
1594;5
1594;21
1594;39
1594;2
1594;38
1594;22
1594;30
1595;26
1595;17
1595;44
1595;27
1595;41
1595;3
1595;36
1595;49
1596;27
1596;4
1596;25
1596;4
1596;13
1596;8
1597;27
1597;56
1597;44
1597;59
1597;59
1597;55
1597;11
1597;29
1597;24
1597;31
1597;30
1597;52
1598;25
1598;27
1598;26
1598;26
1598;59
1598;27
1598;9
1598;20
1598;8
1598;52
1598;13
1598;23
1598;21
1598;13
1598;55
1598;21
1598;37
1599;28
1599;44
1599;7
1599;25
1599;7
1599;44
1599;44
1599;56
1599;6
1599;14
1599;22
1599;13
1599;5
1599;41
1599;58
1600;59
1600;53
1600;25
1600;26
1600;53
1600;44
1600;53
1600;59
1600;44
1600;21
1600;12
1600;37
1600;58
1600;5
1600;37
1601;26
1601;60
1601;56
1601;61
1601;45
1601;3
1601;24
1602;26
1602;42
1602;15
1602;7
1602;28
1602;28
1602;25
1602;27
1602;34
1602;43
1602;41
1602;5
1602;16
1602;29
1602;41
1603;20
1603;9
1603;2
1603;57
1603;30
1603;11
1604;4
1604;25
1604;38
1604;14
1605;54
1605;26
1605;27
1605;14
1605;23
1606;4
1606;17
1606;61
1606;64
1606;67
1606;59
1606;5
1606;19
1606;55
1606;48
1606;55
1606;35
1607;44
1607;42
1607;26
1607;27
1607;42
1607;59
1607;28
1607;53
1607;6
1607;36
1607;39
1607;49
1607;46
1607;10
1607;31
1607;10
1608;17
1608;28
1608;4
1608;28
1608;17
1608;53
1608;17
1608;59
1608;9
1608;7
1608;30
1608;34
1608;11
1608;18
1608;57
1608;16
1608;32
1608;39
1609;25
1609;26
1609;44
1609;28
1609;20
1609;27
1609;42
1609;33
1609;10
1609;6
1609;49
1609;37
1609;58
1609;29
1609;57
1609;39
1609;2
1610;53
1610;26
1610;4
1610;9
1610;20
1610;25
1610;28
1610;53
1610;44
1610;47
1610;14
1610;45
1610;40
1610;21
1610;6
1611;25
1611;27
1611;27
1611;4
1611;59
1611;25
1611;3
1611;10
1611;13
1611;5
1611;38
1612;54
1612;7
1612;42
1612;7
1612;11
1612;43
1612;23
1612;46
1612;5
1612;8
1613;4
1613;28
1613;59
1613;56
1613;30
1613;32
1613;2
1613;13
1613;50
1613;50
1614;44
1614;56
1614;59
1614;44
1614;9
1614;59
1614;25
1614;25
1614;44
1614;13
1614;10
1614;24
1614;50
1614;6
1614;34
1614;57
1614;24
1614;14
1614;30
1615;54
1615;27
1615;42
1615;44
1615;4
1615;26
1615;54
1615;44
1615;35
1615;29
1615;12
1615;1
1615;12
1615;46
1615;14
1615;57
1615;8
1615;21
1616;44
1616;20
1616;17
1616;54
1616;10
1616;35
1616;31
1616;24
1617;42
1617;28
1617;9
1617;15
1617;44
1617;53
1617;56
1617;42
1617;17
1617;27
1617;31
1617;10
1617;51
1617;58
1617;23
1617;8
1617;51
1617;55
1617;52
1618;56
1618;59
1618;44
1618;25
1618;12
1618;46
1618;5
1618;10
1618;34
1619;42
1619;7
1619;59
1619;7
1619;27
1619;26
1619;15
1619;42
1619;38
1619;22
1619;33
1619;36
1619;6
1619;29
1619;47
1619;2
1620;44
1620;9
1620;42
1620;20
1620;4
1620;27
1620;20
1620;7
1620;54
1620;38
